x2hr,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.015,
0.02,
0.03,
0.04,
0.04,
0.04,
0.045,
0.055,
0.075,
0.075,
0.08,
0.08,
0.085,
0.09,
0.105,
0.135,
0.16,
0.18,
0.19,
0.2,
0.22,
0.245,
0.26,
0.285,
0.32,
0.335,
0.345,
0.355,
0.365,
0.375,
0.4,
0.43,
0.465,
0.475,
0.485,
0.53,
0.55,
0.58,
0.605,
0.63,
0.64,
0.655,
0.66,
0.665,
0.69,
0.705,
0.72,
0.73,
0.74,
0.76,
0.77,
0.785,
0.8,
0.805,
0.825,
0.84,
0.845,
0.85,
0.87,
0.88,
0.885,
0.905,
0.915,
0.92,
0.92,
0.925,
0.93,
0.93,
0.94,
0.945,
0.955,
0.955,
0.96,
0.965,
0.965,
0.965,
0.975,
0.985,
0.985,
0.985,
0.99,
0.99,
0.99,
0.99,
0.99,
0.99,
0.995,
0.995,
0.995,
