x0.25hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.01,
0.015,
0.015,
0.015,
0.015,
0.015,
0.015,
0.02,
0.02,
0.03,
0.035,
0.04,
0.04,
0.04,
0.04,
0.04,
0.045,
0.055,
0.065,
0.075,
0.075,
0.08,
0.08,
0.08,
0.085,
0.09,
0.09,
0.095,
0.11,
0.125,
0.135,
0.16,
0.17,
0.185,
0.19,
0.2,
0.205,
0.22,
0.24,
0.26,
0.26,
0.28,
0.305,
0.32,
0.33,
0.34,
0.35,
0.355,
0.365,
0.37,
0.375,
0.395,
0.415,
0.45,
