x1hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.015,
0.025,
0.025,
0.03,
0.035,
0.045,
0.06,
0.075,
0.08,
0.095,
0.1,
0.12,
0.14,
0.18,
0.195,
0.21,
0.24,
