duration,mu_opt,sigma_opt
x0.25hr,1.0581977236581441,0.18009375886616316
x0.50hr,0.9045875287031724,0.19752145098553636
x1hr,0.7125614935904314,0.21864602911771125
x2hr,0.5185332412100092,0.23700176573913462
x3hr,0.4089951939248096,0.24800496573210767
