duration,mu_opt,sigma_opt
x0.25hr,1.4099373533715784,0.14117585608035405
x0.50hr,1.2436022345201876,0.1558475124750559
x1hr,1.0321045211430147,0.172105008966782
x2hr,0.8191021439855775,0.18627852274973575
x3hr,0.7047476847766235,0.1912029233377143
