duration,mu_opt,sigma_opt
x1hr,1.2039275255862538,0.09358047606919684
x2hr,1.104674291312746,0.09544141922999354
x3hr,1.0519596672310072,0.09653994051203153
x6hr,0.9757653431957676,0.09763298058487671
x12hr,0.9013851035666511,0.09856291494502539
x24hr,0.8491890893271646,0.09847454549659607
