100yr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.02,
0.02,
0.025,
0.025,
0.035,
0.04,
0.055,
0.07,
0.08,
0.09,
0.1,
0.12,
0.135,
0.165,
0.19,
0.215,
0.25,
0.26,
