x3hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.015,
0.015,
0.02,
0.02,
0.02,
0.025,
0.025,
0.035,
0.04,
0.05,
0.06,
0.07,
0.075,
0.075,
0.08,
0.085,
0.095,
0.095,
0.125,
0.13,
0.135,
0.155,
0.19,
0.195,
0.21,
0.23,
0.235,
0.265,
0.28,
0.29,
0.31,
0.315,
0.33,
0.35,
0.37,
0.375,
0.39,
