x0.25hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.015,
0.015,
0.015,
0.02,
0.025,
0.035,
0.04,
0.04,
0.045,
0.06,
0.075,
0.08,
0.08,
0.09,
0.095,
0.125,
0.155,
0.18,
0.19,
0.205,
0.235,
0.26,
0.285,
0.325,
0.34,
0.35,
0.365,
0.38,
0.415,
0.46,
0.475,
0.49,
0.535,
0.575,
0.605,
0.63,
0.655,
0.655,
0.665,
0.7,
0.72,
0.73,
0.745,
0.76,
0.78,
0.795,
0.81,
0.83,
0.845,
0.85,
0.87,
0.885,
0.905,
0.915,
0.92,
0.92,
0.93,
0.93,
0.94,
0.955,
0.96,
0.965,
0.965,
0.965,
0.985,
0.985,
0.985,
0.99,
0.99,
0.99,
0.99,
0.99,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
1.0,
1.0,
1.0,
