x1hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.02,
0.03,
0.04,
0.04,
0.04,
0.05,
0.07,
0.075,
0.08,
0.08,
0.09,
0.095,
0.13,
0.16,
0.185,
0.195,
0.215,
0.24,
0.26,
0.295,
0.325,
0.34,
0.355,
0.365,
0.38,
0.42,
0.46,
0.475,
0.49,
0.535,
0.58,
0.61,
0.64,
0.655,
0.655,
0.665,
0.7,
0.72,
0.73,
0.745,
0.76,
0.785,
0.8,
0.81,
0.83,
0.845,
0.85,
0.87,
0.885,
0.905,
0.915,
0.92,
0.925,
0.93,
0.93,
0.94,
0.955,
0.96,
0.965,
0.965,
0.965,
0.985,
