x0.5hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.015,
0.015,
0.02,
0.02,
0.02,
0.025,
0.025,
0.025,
0.035,
0.04,
0.045,
0.055,
0.065,
0.075,
0.075,
0.075,
0.085,
0.085,
0.095,
0.095,
0.125,
0.13,
0.135,
0.15,
0.19,
0.19,
0.195,
0.215,
0.23,
0.245,
