x1hr,
0.02,
0.02,
0.025,
0.025,
0.04,
0.05,
0.065,
0.07,
0.08,
0.085,
0.1,
0.11,
0.13,
0.145,
0.185,
0.21,
0.23,
0.255,
0.285,
0.3,
0.325,
0.35,
0.375,
0.395,
0.425,
0.45,
0.49,
0.52,
0.54,
0.575,
0.605,
0.62,
0.655,
0.67,
0.685,
0.69,
0.73,
0.75,
0.77,
0.795,
0.81,
0.82,
0.845,
0.865,
0.87,
0.895,
0.9,
0.915,
0.915,
0.93,
