100yr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.02,
0.03,
0.045,
0.08,
0.095,
0.135,
0.195,
0.245,
0.305,
0.355,
0.43,
0.495,
0.555,
0.64,
0.68,
0.735,
0.795,
0.84,
0.885,
0.895,
0.935,
0.945,
0.965,
0.97,
0.985,
0.99,
0.99,
0.995,
1.0,
1.0,
1.0,
1.0,
