x0.25hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.015,
0.015,
0.015,
0.02,
0.02,
0.03,
0.035,
0.04,
0.04,
0.04,
0.04,
0.05,
0.055,
0.075,
0.075,
0.075,
0.08,
0.08,
0.085,
0.09,
0.095,
0.105,
0.125,
0.14,
0.16,
0.18,
0.19,
0.195,
0.205,
0.22,
0.24,
0.26,
0.265,
0.285,
0.32,
0.325,
0.34,
0.35,
0.355,
0.365,
0.375,
0.38,
0.405,
0.42,
0.46,
0.475,
0.475,
0.485,
0.51,
0.535,
0.56,
0.59,
0.605,
0.62,
