x2hr,
0.0,
0.005,
0.005,
0.005,
0.005,
0.01,
0.015,
0.015,
0.015,
0.02,
0.03,
0.04,
0.04,
0.04,
0.055,
0.075,
0.075,
0.08,
0.08,
0.09,
0.095,
0.125,
0.155,
0.18,
0.19,
0.2,
0.22,
0.245,
0.26,
0.285,
0.325,
0.34,
0.35,
0.355,
0.37,
0.38,
0.415,
0.46,
0.475,
0.475,
0.49,
0.535,
0.565,
0.6,
0.62,
0.64,
0.655,
0.655,
0.665,
0.67,
