duration,mu_opt,sigma_opt
x0.25hr,1.565227987444017,0.1227713299881064
x0.50hr,1.3977234464473205,0.13736553220723036
x1hr,1.1826587800931998,0.14885880921061434
x2hr,0.9957045919824836,0.1449018475361568
x3hr,0.9110066190251459,0.13595116072251864
