x2hr,
0.38,
0.415,
0.46,
0.465,
0.475,
0.485,
0.51,
0.535,
0.57,
0.6,
0.61,
0.63,
0.645,
0.655,
0.655,
0.665,
0.67,
0.7,
0.715,
0.72,
0.73,
0.74,
0.76,
0.765,
0.78,
0.785,
0.805,
0.81,
0.83,
0.84,
0.845,
0.85,
0.865,
0.88,
0.885,
0.895,
0.915,
0.915,
0.92,
0.92,
0.925,
0.925,
0.93,
0.935,
0.94,
0.95,
0.955,
0.96,
0.965,
0.965,
0.965,
0.965,
0.975,
0.985,
0.985,
0.985,
0.985,
0.99,
0.99,
0.99,
0.99,
0.99,
0.99,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.005,
1.005,
1.005,
