x1hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.015,
0.02,
0.02,
0.035,
0.04,
0.04,
0.04,
0.045,
0.05,
0.065,
0.075,
0.075,
0.08,
0.08,
0.085,
0.09,
0.105,
0.125,
0.145,
0.17,
0.185,
0.19,
0.205,
0.22,
0.245,
0.26,
0.28,
0.315,
0.325,
0.34,
0.35,
0.355,
0.37,
0.38,
0.405,
0.435,
0.46,
0.475,
0.48,
0.505,
0.535,
0.57,
0.6,
0.62,
0.63,
0.645,
0.655,
0.66,
0.665,
0.685,
0.705,
0.72,
0.725,
0.735,
0.75,
0.76,
0.775,
0.785,
0.805,
0.81,
0.825,
0.84,
0.845,
0.85,
0.865,
0.88,
0.885,
0.895,
0.915,
0.915,
0.92,
0.92,
