duration,mu_opt,sigma_opt
x0.25hr,0.8880445458229356,0.18882307285069447
x0.50hr,0.7640918247773356,0.20318524393343362
x1hr,0.5340015680364247,0.2330650497655167
x2hr,0.37822474919295607,0.24933612514497117
x3hr,0.26995976633262864,0.26358086834629574
