x2hr,
0.02,
0.02,
0.025,
0.035,
0.045,
0.06,
0.075,
0.085,
0.09,
0.115,
0.135,
0.16,
0.19,
0.225,
0.245,
0.28,
0.32,
0.345,
0.36,
0.4,
0.45,
0.485,
0.515,
0.55,
0.595,
0.625,
0.645,
0.675,
0.7,
0.73,
0.77,
0.79,
0.805,
0.83,
0.865,
0.875,
0.89,
0.895,
0.925,
0.94,
0.945,
0.95,
0.955,
0.965,
0.97,
0.975,
0.975,
0.985,
0.99,
0.99,
