duration,mu_opt,sigma_opt
x0.25hr,0.8870230029661763,0.1889035030971914
x0.50hr,0.7630136861789769,0.2037237510893094
x1hr,0.5328562364115648,0.233157356883656
x2hr,0.3791107156057565,0.24972674560404323
x3hr,0.26977701648738545,0.26373123342927873
