x1hr,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.015,
0.02,
0.02,
0.03,
0.035,
0.04,
0.04,
0.04,
0.045,
0.055,
0.07,
0.075,
0.075,
0.08,
0.08,
0.085,
0.09,
0.1,
0.125,
0.14,
0.165,
0.18,
0.19,
0.2,
0.215,
0.235,
0.26,
0.265,
0.295,
0.32,
0.335,
0.34,
0.35,
0.365,
0.37,
0.38,
0.405,
0.45,
0.465,
0.475,
0.48,
0.505,
0.535,
0.56,
0.59,
0.61,
0.63,
0.64,
0.655,
0.655,
0.665,
0.665,
0.7,
0.715,
0.72,
0.73,
0.74,
0.76,
0.765,
0.78,
0.785,
0.805,
0.81,
0.83,
0.84,
0.845,
0.85,
0.865,
0.88,
0.885,
0.895,
0.915,
0.915,
0.92,
0.92,
0.925,
0.93,
0.93,
0.935,
0.94,
0.955,
0.955,
0.96,
0.965,
0.965,
0.965,
0.965,
0.975,
