x0.50hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.01,
0.015,
0.015,
0.015,
0.015,
0.015,
0.02,
0.02,
0.025,
0.035,
0.04,
0.04,
0.04,
0.04,
0.04,
0.045,
0.055,
0.065,
0.075,
0.075,
0.08,
0.08,
0.08,
0.085,
0.09,
0.095,
0.105,
0.125,
0.135,
0.16,
0.17,
0.185,
0.19,
0.2,
0.21,
0.225,
0.245,
0.26,
0.27,
0.285,
0.32,
0.325,
0.34,
0.35,
0.35,
0.36,
0.37,
0.375,
0.395,
0.415,
0.455,
0.46,
0.475,
0.475,
0.49,
0.52,
0.535,
0.56,
0.585,
0.605,
0.62,
0.635,
0.645,
0.655,
0.655,
0.665,
0.665,
0.685,
0.7,
0.715,
0.72,
0.73,
0.735,
0.745,
0.76,
0.77,
0.785,
0.785,
0.805,
0.81,
0.815,
