x3hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.03,
0.04,
0.05,
0.065,
0.065,
0.09,
0.11,
0.15,
0.185,
0.21,
0.24,
0.295,
0.345,
0.38,
0.415,
0.48,
0.52,
0.575,
0.62,
0.67,
0.695,
0.735,
0.785,
0.81,
0.83,
0.865,
0.895,
0.905,
0.915,
0.935,
