x0.5hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.015,
0.03,
0.04,
0.05,
0.06,
0.065,
0.085,
0.1,
0.13,
0.16,
0.2,
0.235,
0.255,
0.32,
0.36,
0.395,
0.44,
0.495,
0.52,
0.585,
0.635,
0.68,
0.695,
0.745,
