x0.25hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.015,
0.015,
0.015,
0.015,
0.02,
0.035,
0.04,
0.04,
0.04,
0.055,
0.075,
0.075,
0.08,
0.085,
0.09,
0.105,
0.135,
0.165,
0.185,
0.2,
0.22,
0.255,
0.27,
0.31,
0.33,
0.35,
0.355,
0.375,
0.4,
0.435,
0.47,
0.475,
0.51,
0.55,
0.59,
0.62,
0.64,
0.655,
0.665,
0.665,
0.7,
0.72,
0.735,
0.75,
0.765,
0.785,
0.805,
0.815,
0.835,
0.845,
0.855,
0.875,
0.885,
0.91,
0.915,
0.92,
0.925,
0.93,
0.935,
0.945,
0.955,
0.96,
0.965,
0.965,
0.97,
0.985,
0.985,
0.985,
0.99,
0.99,
0.99,
0.99,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
1.0,
