x0.5hr,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.015,
0.02,
0.02,
0.03,
0.035,
0.04,
0.04,
0.04,
0.04,
0.045,
0.055,
0.075,
0.075,
0.075,
0.08,
0.08,
0.085,
0.09,
0.09,
0.105,
0.12,
0.135,
0.16,
0.17,
0.185,
0.19,
0.2,
0.215,
0.22,
0.24,
0.26,
0.27,
0.285,
0.32,
