x1hr,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.02,
0.03,
0.04,
0.04,
0.04,
0.05,
0.07,
0.075,
0.08,
0.08,
0.085,
0.09,
0.115,
0.135,
0.165,
0.185,
0.19,
0.205,
0.23,
0.26,
0.27,
0.305,
0.325,
0.34,
0.35,
0.36,
0.375,
0.38,
0.415,
0.46,
0.475,
0.48,
0.49,
0.535,
0.57,
0.6,
0.62,
0.64,
0.655,
