duration,mu_opt,sigma_opt
x0.25hr,1.4917556443985602,0.1319864540543914
x0.50hr,1.324155620501711,0.14611552364966457
x1hr,1.111525296249254,0.1597213277898743
x2hr,0.9039513562449948,0.16892824513633234
x3hr,0.8067495101699407,0.16274609421424371
