x0.25hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.015,
0.02,
0.02,
0.03,
0.035,
0.04,
0.04,
0.04,
0.04,
0.045,
0.055,
0.075,
0.075,
0.08,
0.08,
0.08,
0.09,
0.09,
0.105,
0.125,
0.14,
0.165,
0.18,
0.19,
0.2,
0.21,
0.23,
0.255,
0.26,
0.28,
0.32,
0.325,
0.34,
0.35,
0.355,
0.365,
0.375,
0.395,
0.415,
0.46,
0.47,
0.475,
0.485,
0.51,
0.535,
0.56,
0.595,
0.61,
0.63,
0.64,
0.655,
0.655,
0.665,
0.665,
