x1hr,
0.095,
0.115,
0.135,
0.16,
0.17,
0.185,
0.19,
0.2,
0.215,
0.235,
0.26,
0.26,
0.28,
0.32,
0.325,
0.34,
0.35,
0.355,
0.365,
0.375,
0.38,
0.405,
0.43,
0.46,
0.475,
0.475,
0.49,
0.53,
0.54,
0.57,
0.6,
0.61,
0.63,
0.64,
0.655,
0.655,
0.665,
0.665,
0.69,
0.705,
0.72,
0.725,
0.735,
0.745,
0.76,
0.77,
0.785,
0.785,
0.805,
0.81,
0.825,
0.84,
0.845,
0.85,
0.86,
0.87,
0.88,
0.885,
0.905,
0.915,
0.915,
0.92,
0.92,
0.925,
0.93,
0.93,
0.935,
0.94,
0.945,
0.955,
0.955,
0.96,
0.965,
0.965,
0.965,
0.965,
0.98,
0.985,
0.985,
0.985,
0.99,
0.99,
0.99,
0.99,
0.99,
0.99,
0.99,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
