1000yr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.015,
0.02,
0.02,
0.025,
0.03,
0.035,
0.04,
0.06,
0.07,
0.08,
0.09,
0.09,
0.11,
0.13,
0.15,
0.17,
0.195,
0.225,
0.245,
0.25,
0.285,
0.32,
0.34,
0.36,
0.385,
