x0.50hr,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.01,
0.015,
0.015,
0.015,
0.015,
0.015,
0.02,
0.02,
0.02,
0.03,
0.035,
0.04,
0.04,
0.04,
0.04,
0.045,
0.05,
0.06,
0.075,
0.075,
0.075,
0.08,
0.08,
0.08,
0.085,
0.09,
0.095,
0.11,
0.125,
0.135,
0.16,
0.17,
0.185,
0.19,
0.2,
0.21,
0.22,
0.24,
0.26,
0.26,
0.285,
0.31,
0.325,
0.335,
0.34,
0.35,
0.355,
0.365,
0.375,
0.38,
0.405,
0.42,
0.46,
0.47,
0.475,
0.48,
0.49,
0.53,
0.54,
0.57,
0.59,
0.61,
0.62,
0.64,
0.645,
0.655,
0.655,
0.665,
0.665,
0.685,
0.7,
0.715,
0.72,
0.73,
0.735,
0.745,
0.76,
0.765,
0.775,
0.785,
0.8,
0.805,
0.81,
0.83,
0.84,
0.845,
0.85,
0.85,
0.87,
0.88,
0.88,
0.895,
0.91,
