x0.5hr,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.02,
0.03,
0.035,
0.04,
0.04,
0.045,
0.055,
0.075,
0.075,
0.08,
0.08,
0.09,
0.095,
0.115,
0.135,
0.16,
0.18,
0.19,
0.205,
0.22,
0.255,
0.26,
0.285,
0.325,
0.335,
0.35,
0.355,
0.365,
0.38,
0.4,
0.43,
0.46,
0.475,
0.485,
0.525,
0.54,
