x0.25hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.01,
0.015,
0.015,
0.015,
0.02,
0.03,
0.04,
0.04,
0.04,
0.055,
0.07,
0.075,
0.08,
0.085,
0.09,
0.105,
0.135,
0.165,
0.185,
0.2,
0.215,
0.245,
0.26,
0.305,
0.325,
0.345,
0.355,
0.37,
0.395,
0.425,
0.47,
0.475,
0.505,
0.54,
0.585,
0.62,
0.64,
0.655,
0.665,
0.665,
0.7,
0.72,
0.735,
0.75,
0.765,
0.785,
0.805,
0.815,
0.835,
0.845,
0.86,
0.88,
0.885,
0.915,
0.915,
0.92,
0.925,
0.93,
0.935,
0.945,
0.955,
0.96,
0.965,
0.965,
0.97,
0.985,
0.985,
0.985,
0.99,
0.99,
0.99,
0.99,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
1.0,
1.0,
