x0.50hr,
0.04,
0.04,
0.04,
0.045,
0.055,
0.07,
0.075,
0.075,
0.08,
0.08,
0.085,
0.09,
0.095,
0.105,
0.125,
0.14,
0.16,
0.18,
0.19,
0.195,
0.205,
0.22,
0.24,
0.26,
0.27,
0.285,
0.32,
0.325,
0.34,
0.35,
0.355,
0.365,
0.375,
0.38,
0.405,
0.435,
0.46,
0.475,
0.475,
0.49,
0.53,
0.54,
0.57,
0.6,
0.61,
0.63,
0.64,
0.655,
0.655,
0.665,
0.665,
0.685,
0.7,
0.72,
0.72,
0.73,
0.74,
0.755,
0.765,
0.775,
0.785,
0.8,
0.805,
0.815,
0.83,
0.84,
0.845,
0.85,
0.865,
0.875,
0.88,
0.895,
0.91,
0.915,
0.915,
0.92,
0.92,
0.925,
0.93,
0.93,
0.935,
0.94,
0.95,
0.955,
0.955,
0.96,
0.965,
0.965,
0.965,
0.965,
0.98,
0.985,
0.985,
0.985,
0.985,
0.99,
0.99,
0.99,
0.99,
0.99,
