x3hr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.01,
0.015,
0.02,
0.04,
0.055,
0.08,
0.09,
0.155,
0.2,
0.26,
0.33,
0.365,
0.43,
0.485,
0.585,
0.645,
0.665,
0.725,
0.765,
0.805,
0.845,
0.88,
0.915,
0.925,
0.94,
0.96,
0.965,
0.985,
0.99,
0.99,
0.995,
0.995,
0.995,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.005,
