x1hr,
0.26,
0.275,
0.3,
0.325,
0.335,
0.345,
0.355,
0.365,
0.375,
0.38,
0.405,
0.44,
0.46,
0.475,
0.48,
0.49,
0.535,
0.56,
0.58,
0.605,
0.62,
0.64,
0.655,
0.655,
0.665,
0.665,
0.685,
0.705,
0.72,
0.725,
0.735,
0.745,
0.76,
0.77,
0.785,
0.785,
0.805,
0.81,
0.83,
0.84,
0.845,
0.85,
0.86,
0.875,
0.88,
0.895,
0.915,
0.915,
0.92,
0.92,
0.92,
0.925,
0.93,
0.93,
0.94,
0.945,
0.955,
0.955,
0.96,
0.965,
0.965,
0.965,
0.965,
0.98,
0.985,
0.985,
0.985,
0.99,
0.99,
0.99,
0.99,
0.99,
0.99,
0.99,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
