100yr,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.005,
0.01,
0.02,
0.02,
0.025,
0.035,
0.04,
0.055,
0.075,
0.08,
0.09,
0.11,
0.135,
0.16,
0.19,
0.215,
0.25,
0.275,
0.315,
0.34,
0.37,
0.4,
0.455,
