duration,mu_opt,sigma_opt
x0.25hr,1.1757020310876332,0.16165043012736968
x0.50hr,1.0198343125679266,0.17201255574498722
x1hr,0.8293307758230566,0.18569732483017282
x2hr,0.6526032317971296,0.19143801198832772
x3hr,0.5710773552187277,0.1853116030117777
