x2hr,
0.03,
0.035,
0.04,
0.04,
0.04,
0.05,
0.06,
0.075,
0.075,
0.08,
0.08,
0.085,
0.09,
0.105,
0.125,
0.155,
0.17,
0.185,
0.195,
0.205,
0.225,
0.26,
0.26,
0.285,
0.32,
0.335,
0.345,
0.355,
0.365,
0.375,
0.395,
0.42,
0.46,
0.475,
0.475,
0.49,
0.535,
0.56,
0.59,
0.61,
0.63,
0.645,
0.655,
0.655,
0.665,
0.68,
0.705,
0.72,
0.725,
0.735,
0.75,
0.76,
0.775,
0.785,
0.805,
0.81,
0.83,
0.84,
0.845,
0.85,
0.87,
0.88,
0.885,
0.905,
0.915,
0.915,
0.92,
0.92,
0.925,
0.93,
0.935,
0.94,
0.95,
0.955,
0.96,
0.965,
0.965,
0.965,
0.965,
0.98,
0.985,
0.985,
0.985,
0.99,
0.99,
0.99,
0.99,
0.99,
0.99,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
0.995,
